,sample,header,label,name,replicon,resistance,circular,len,genes,ARR-3,Col(BS512),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(3)-IIe,aac(6')-Ib-cr,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-27,blaCTX-M-3,blaCTX-M-8,blaOXA-1,blaTEM-1B,blaTEM-1C,blaTEM-52B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
tig00000334,ESBL06,tig00000334 len=2742 reads=11 covStat=-1.79 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_23,False,False,False,2742,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000344,ESBL06,tig00000344 len=1982 reads=20 covStat=-10.67 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_24,False,False,False,1982,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000150,ESBL06,tig00000150 len=49675 reads=189 covStat=281.35 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,plasmid,P_0,True,False,False,49743,['IncFIB(pKPHS1)'],,,,,,,,,,,,16503..17062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000146,ESBL06,tig00000146 len=47327 reads=201 covStat=255.11 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,plasmid,P_1,True,True,False,47308,"['mef(B)', 'IncR', 'aadA8b', ""ant(3'')-Ia"", 'dfrA12', 'sul3', 'blaTEM-1B', 'cmlA1', 'lnu(F)', 'IncN']",,,,,,,,,,,,,,,,,,5468..5605,,13545..13795,,,,,,,,,28600..29391,45450..46261,,,,,,,,,,,,,39330..40190,,,,,27079..28338,,29799..30296,,,,44497..45318,,21699..21961,,,,,23722..24513,,,,
tig00000153,ESBL06,tig00000153 len=37154 reads=99 covStat=220.11 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,plasmid,P_2,True,False,False,37202,"['IncX1', 'IncX3']",,,,,,,,,,,,,,,,,,,,,7750..8123,9618..9962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00001005,ESBL07,tig00001005 len=5262644 reads=95442 covStat=80107.55 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,chromosome,C_0,False,True,False,5262552,"['catB3', 'mdf(A)', ""aac(6')-Ib-cr"", 'blaCTX-M-15', 'aac(3)-IIa', 'blaOXA-1']",,,,,,,,,,,,,,,,,,,,,,,,4211291..4212151,,,4208288..4208887,,,,,,,,,,,4289615..4290490,,,,4209018..4209848,,,,,4209986..4210430,,,,,,,,593807..595039,,,,,,,,,,
tig00000325,ESBL07,tig00000325 len=131983 reads=1681 covStat=2330.19 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,plasmid,P_0,True,False,True,131986,"['IncFIB(AP001918)', 'IncFIA', 'IncFIC(FII)']",,,,,,,,,91278..91661,104376..105057,,,30453..30953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000326,ESBL07,tig00000326 len=96219 reads=1365 covStat=1563.31 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,plasmid,P_1,True,True,True,96219,"['tet(B)', 'IncFIC(FII)']",,,,,,,,,,,,,52704..53001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82921..84126,
tig00001004,ESBL07,tig00001004 len=26903 reads=232 covStat=466.58 gappedBases=no class=contig suggestRepeat=yes suggestCircular=no,misc,M_0,False,False,False,26903,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000003,ESBL07,tig00000003 len=24008 reads=82 covStat=375.30 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_1,False,False,False,24008,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000002,ESBL07,tig00000002 len=20933 reads=125 covStat=358.03 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_2,False,False,False,20933,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000004,ESBL07,tig00000004 len=12450 reads=63 covStat=202.67 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_3,False,False,False,12450,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000011,ESBL07,tig00000011 len=6796 reads=7 covStat=69.06 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_4,False,False,False,6796,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000012,ESBL07,tig00000012 len=5070 reads=5 covStat=-1.30 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_5,False,False,False,5070,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000013,ESBL07,tig00000013 len=3008 reads=8 covStat=-4.03 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_6,False,False,False,3008,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000782,ESBL07,tig00000782 len=2694 reads=7 covStat=-2.60 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_7,False,True,False,2694,['erm(B)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14..670,,,,,,,,,,,,
tig00000947,ESBL07,tig00000947 len=2663 reads=4 covStat=20.32 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_8,False,False,False,2663,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
